Identifier,C1,C2,C3,C4,T1,T2,T3,T4
ENSRNOG00000056996,0.346075868,0.130520933,0.076836185,0.026324504,1.071607672,0.880653291,0.864368768,0.805681055
ENSRNOG00000018059,0.122140584,0.053742224,0.075929842,0.065034965,0.05402894,0.098893784,0.273773356,0.180949414
ENSRNOG00000018162,1.114471513,0.475948143,0.550181933,2.408552192,2.174942458,2.229350457,2.468655675,1.092621552
ENSRNOG00000018266,0,0.115245241,0.081412271,0.139461483,0.289650194,0.053017149,0.176124511,0
ENSRNOG00000018325,14.12805415,9.379754425,8.029280608,6.009195521,21.57759135,20.45836677,25.01543727,20.80664788
ENSRNOG00000018586,26.52410085,15.39474655,12.83279981,8.702690418,45.67889992,42.93814221,41.27334523,39.57890373
ENSRNOG00000018639,11.60742368,9.978153439,10.35610119,9.614092209,10.36418203,11.48669308,10.9852036,13.77289949
ENSRNOG00000018697,8.542996614,3.780061836,3.789190666,2.606617603,16.77195855,12.12422062,13.12445413,12.83407662
ENSRNOG00000018975,14.79383825,5.502529806,3.54912039,2.117052975,30.81621263,27.18472178,24.46615186,21.92523679
ENSRNOG00000041490,0,0,0,0,0,0,0,0
ENSRNOG00000019052,5.516759401,3.526586501,3.558962153,2.355504967,7.459155243,5.815221604,8.305950889,5.975538797
ENSRNOG00000019243,3.570078521,3.282890122,4.00235221,1.826168286,8.517172756,5.358962403,9.278945964,6.730125483
ENSRNOG00000019294,23.62529004,22.81168579,15.79422807,20.9159479,25.62899289,22.3168525,23.95590854,22.22254428
ENSRNOG00000003597,52.70264978,31.3266689,26.21047818,24.84766842,126.14474,106.4468655,106.1030571,98.23653727
ENSRNOG00000019506,41.47282012,32.18352217,25.3992196,16.0505463,63.33779873,59.52163067,51.33760643,63.48453146
ENSRNOG00000019587,39.44223851,16.33549469,12.81672208,10.40530651,120.5119849,114.9856146,114.1103103,73.45845254
ENSRNOG00000019704,68.33884347,46.47280484,38.77665545,47.78990888,106.6526436,104.6606668,108.7825538,104.6228416
ENSRNOG00000019772,26.05982206,20.27625256,16.18287613,15.8794299,42.78121059,43.04107284,40.41007761,36.94312462
ENSRNOG00000019810,51.30922366,3.955980905,4.400022702,2.682214117,4.005292471,5.472607511,7.031949158,3.022919627
ENSRNOG00000019850,3.244020026,1.229321244,1.100004844,1.295482975,4.88172486,4.543123538,4.04968653,4.208094844
ENSRNOG00000019946,8.399938017,4.233597663,3.085668442,4.309989197,9.458186752,11.12922457,11.77614166,9.955504154
ENSRNOG00000019985,1.337535447,0.604006973,0.196932194,0.337350322,3.503246357,2.436670597,1.798820124,1.720809651
ENSRNOG00000020038,11.06715678,6.29976039,6.268884399,2.127492808,27.35342442,29.73227898,28.4458494,18.7447961
ENSRNOG00000020061,1.626904395,0.383487226,0.325086561,0.788916613,2.930051877,3.598938627,2.578697375,1.807675556
ENSRNOG00000015346,1.929241108,0.991602553,1.146263135,0.613618941,3.670377977,3.048075092,4.339626026,2.314335661
ENSRNOG00000020097,2.393386026,0.640396849,1.146062739,0.309984841,2.8327789,3.221032799,1.652901848,0.790609749
ENSRNOG00000020107,2.093688131,1.07915405,0.873905183,0.414070432,3.678114157,2.809188906,4.344303356,3.411943774
ENSRNOG00000020138,6.53019675,2.688781936,2.234619194,0.813442518,17.09330101,13.77612621,13.83146493,11.98203894
ENSRNOG00000058000,0,0,0,0,0,0,0,0
ENSRNOG00000055174,0,0,0,0.11227921,0,0,0,0
ENSRNOG00000051900,0,0,0,0,0,0,0,0
ENSRNOG00000057462,0.740009085,0,0,0,0,0,0,0
ENSRNOG00000013213,5.77949664,3.486986778,4.055597613,2.133163277,17.58605351,14.42844399,14.30885211,10.26495365
ENSRNOG00000055414,0,0,0,0,0,0,0,0
ENSRNOG00000052509,0,0,0,0,0,0,0,0.257592149
ENSRNOG00000055588,0,0.043054419,0.243318197,0.156304063,0,0,0,0
ENSRNOG00000061501,0,0,0,0,0,0,0,0
ENSRNOG00000056443,0,0,0,0,0,0,0,0
ENSRNOG00000013670,0.589447382,0.639133739,0.588914207,0.605295844,1.843820586,1.073832554,0.849357848,0.935632839
ENSRNOG00000051685,0,0,0,0,0,0,0,0
ENSRNOG00000037695,12.47048887,6.92046798,7.643514673,5.035981957,38.89319848,33.75121775,29.11416865,26.83003343
ENSRNOG00000014119,16.72007937,11.20003411,10.62690038,7.275026433,21.30528256,21.01386199,22.20676136,19.87189071
ENSRNOG00000014692,0.385100481,0.813337769,0.359102002,0.615151711,1.124305808,0.093541498,2.485980605,0.513468446
ENSRNOG00000014718,78.75277058,42.61688557,46.64437051,29.13078445,191.9245175,137.7948604,146.7071216,163.5124707
ENSRNOG00000048478,1.323545661,0.291182033,0.274264868,0.469823342,1.95156999,2.8577002,2.96667598,5.065432888
ENSRNOG00000013695,0,0,0,0,0,0,0,0.070638672
ENSRNOG00000057148,0,0,0,0,0,0,0,0
ENSRNOG00000015055,49.91759083,24.5319755,26.06666129,21.65175702,129.5309417,108.0062986,107.2578774,89.21189205
ENSRNOG00000053947,0,0,0,0,0,0,0,0
ENSRNOG00000049873,2.043417592,1.49316462,1.122863089,0.757740723,1.452707128,1.152239375,2.306478422,1.337954959
ENSRNOG00000015080,40.69558919,23.69935785,27.75999067,13.57974955,43.66025962,48.15779499,47.46615948,40.51153602
ENSRNOG00000015231,13.01734528,11.28377587,13.31322932,8.432445399,20.93659978,21.12812473,18.8782175,18.66290198
ENSRNOG00000015461,76.20783214,35.24808716,35.16974058,29.02171686,165.540242,135.5344385,148.6918461,133.5268394
ENSRNOG00000054416,0.370427889,0.069852593,0.493457099,0.084530573,0.912928364,0.12853929,0.142337086,0.235192831
ENSRNOG00000015633,48.54977461,29.97199353,33.45721251,23.58098183,65.9994572,60.42619114,71.92896961,61.55353176
ENSRNOG00000047743,0,0,0,0,0,0,0,0
ENSRNOG00000062176,0,0,0.903207339,0,0,0,0,0
ENSRNOG00000053200,26.60719232,13.56611588,13.32724219,4.84298108,52.79510638,35.25233375,49.49367232,41.28351704
ENSRNOG00000057422,0.296477999,0,0.276462503,0,1.573766056,1.440299219,3.987263229,0.329420729
ENSRNOG00000054726,0,0.383567537,0,0,0,0,0,0
ENSRNOG00000023765,4.831674438,2.769331255,1.808121772,1.167858125,9.449086091,6.949072521,8.678257866,8.33536326
ENSRNOG00000046217,0,0,0,0,0,0,0,0
ENSRNOG00000056564,0,0,0,0,0,0,0,0
ENSRNOG00000014597,8.932216495,2.816518132,1.981607212,1.448892539,13.45843344,9.715159881,11.64096171,9.502379029
ENSRNOG00000054963,6.294037515,3.220589048,1.824483429,1.186142301,8.415076294,8.188123084,8.845139898,7.595817411
ENSRNOG00000014851,2.01439018,0.882613622,0.836596934,0.547557632,4.211973385,3.597782842,3.061972992,3.046983494
ENSRNOG00000015365,1.012077773,0.503269506,0.426627388,0.132877195,2.226199645,2.273134109,1.789965651,1.201556183
ENSRNOG00000048016,0,0,0,0,0,0,0,0
ENSRNOG00000015460,0.180431344,0.1190855,0,0.192144917,0,0,0,0
ENSRNOG00000015619,34.97277727,21.27122084,18.47420019,12.55472374,54.43379063,48.80072649,51.91260361,47.48825875
ENSRNOG00000048437,0,0,0,0,0,0,0,0
ENSRNOG00000048388,0,0,0,0,0,0,0,0
ENSRNOG00000057256,0.435153192,0.246174058,0,0.0993007,0.824958013,0.377497779,0.501623439,0.483504618
ENSRNOG00000015992,0.117536386,0.310298177,0,0.469375607,0,1.570237268,0.158071935,0.391788821
ENSRNOG00000016247,0.662694703,0.328036117,1.029925981,0.264643775,0.95271569,1.006059753,1.188323465,0.736329079
ENSRNOG00000016388,5.375460965,3.229111008,3.483906095,1.78634851,13.9971994,11.43651797,11.9463424,12.53853405
ENSRNOG00000056997,0,0,0,0.644299888,0,0,0,0
ENSRNOG00000054702,0,0.748369135,0.222596906,0.095328672,0.791959693,0.507357015,0.321039001,0.331546024
ENSRNOG00000048054,0,0,0,0,0,0,0,0
ENSRNOG00000054773,0,0,0.251476096,0,0.17894133,0,0.181344917,0
ENSRNOG00000059293,0,0,0,0,0,0,0,0
ENSRNOG00000058883,0,0,0,0,0,0,0,0
ENSRNOG00000046521,0,0,0,0.104349888,0,0,0,0
ENSRNOG00000015428,104.6088357,95.41864207,95.77015377,88.08085669,130.2819001,119.6443707,124.1748734,135.4710709
ENSRNOG00000059666,0.162997596,0.753054034,0,0.520738118,0.108153086,0,0.657634957,0.905544205
ENSRNOG00000061442,5.606129431,1.541696119,10.89094708,2.425344359,5.579716015,11.91520263,9.42444036,7.526764525
ENSRNOG00000049962,3.099264853,2.242214226,0.472408864,1.190072817,2.570552159,5.465155993,4.889535682,3.37741149
ENSRNOG00000055585,0,0,0,0,0,0,0,0
ENSRNOG00000056080,0,0,0,0,0,0,0,0
ENSRNOG00000029735,25.64167155,12.71899298,14.1087269,10.96493097,37.45173023,33.46315025,35.55584318,30.47277863
ENSRNOG00000016640,20.15987811,8.070352063,9.080808459,6.92013213,59.433545,48.46473863,51.3037688,41.43712941
ENSRNOG00000062183,0,0,0,0.054644764,0,0,0,0
ENSRNOG00000046194,0,0,0,0,0,0,0,0
ENSRNOG00000016963,32.45112611,16.97511204,18.93558577,10.88706615,53.39924703,48.82518275,56.26659512,44.68934789
ENSRNOG00000017053,1.044030876,1.240317148,3.115351726,1.667713781,1.662579038,2.28237032,1.965729773,4.408140133
ENSRNOG00000017072,0.974979032,0.390690693,0.616928183,0.389352941,3.026678253,1.881904231,2.762941522,2.669591359
ENSRNOG00000060101,0,0,0,0,0,0,0,0
ENSRNOG00000017256,0,0.19757659,0.186097737,0.318790595,0,0.605951128,0,0
ENSRNOG00000033747,10.92574458,6.864356007,7.494159022,4.950486665,14.63843725,10.20723126,15.89471202,8.929714877
ENSRNOG00000022800,9.051994438,4.689306717,7.389756946,4.119585596,8.023417343,6.596230028,11.39285375,7.780557533
ENSRNOG00000022769,8.36785101,5.282696789,9.159961158,5.15777793,9.897549353,5.854667623,12.10998885,8.792326702
ENSRNOG00000017273,0.857484455,1.202630159,0.999493637,1.626552363,0.995685129,2.473375948,2.018118863,0.83366729
ENSRNOG00000054014,0,0,0,0,0,0,0,0
ENSRNOG00000017297,72.33720151,43.37634797,51.28201324,31.74321937,103.483705,100.7929195,100.7520503,97.86056454
ENSRNOG00000017359,120.7667091,70.64900713,64.11972811,56.53471583,209.6590637,193.5159339,203.4737164,204.0069476
ENSRNOG00000053524,0,0,0,0,0,0,0,0
ENSRNOG00000017521,0.09635535,0.12718993,0.718802508,0.076958042,0,0,0,0
ENSRNOG00000017540,0,0,0.333035911,0.342299863,0,0,0,0
ENSRNOG00000017557,0.321184499,1.130577154,0,0.085508936,0.426228307,0.650135064,1.151876044,0.475829941
ENSRNOG00000017730,51.9304621,31.25946657,38.19601629,20.33012451,91.84596869,85.62620972,89.36133099,78.23645982
ENSRNOG00000017625,2.578592224,1.113959446,2.229635756,1.909714012,1.24433606,1.366568747,2.900415705,1.406507966
ENSRNOG00000025418,10.00932421,6.044447455,7.111303424,4.758539229,14.86418275,17.28359063,18.03998139,15.73653854
ENSRNOG00000018267,2.559319958,1.447853746,0.647774592,0.730036764,4.172657194,5.417346786,3.736995482,3.818676335
ENSRNOG00000018273,126.7143752,98.76480311,113.8168928,78.34340616,160.7399058,170.3424371,203.2262667,178.4506024
ENSRNOG00000052748,6.751907709,3.565031609,8.184904466,9.70682459,4.480063954,0.820024373,1.816096537,1.50042726
ENSRNOG00000058234,0,0,0,0,3.409826454,0,0,0
ENSRNOG00000060216,0,0,0,0,0,0,0,0
ENSRNOG00000055464,0,0,0,0,0,0,0,0
ENSRNOG00000018521,0,0,0.348933256,0.17931971,0.893838002,0.090892669,0,0.083154747
ENSRNOG00000057332,0,0,0,0,0,0,0,0
ENSRNOG00000018559,0,0.172096311,0,0.104129275,0,0,0,0
ENSRNOG00000018584,579.8804009,441.5195171,533.2477159,542.6732046,601.746487,604.7623392,695.3293802,590.5392953
ENSRNOG00000018610,49.28008098,42.60251692,45.80247245,44.65045116,45.34920283,59.06610492,48.89185654,56.10222015
ENSRNOG00000018723,7.927610341,5.501206415,4.007100883,3.077088879,10.32370364,9.358195648,9.366316058,7.902931247
ENSRNOG00000018931,7.48775234,4.178559589,4.115552363,3.233301357,14.90494722,12.49491563,13.54961001,11.05917092
ENSRNOG00000018854,4.987806332,2.035038877,4.566510048,2.390226251,9.748092098,7.599696468,7.195837404,8.464174955
ENSRNOG00000042889,0.703966024,0.046462075,0.459508452,0,0.280259709,0.341988856,0,0.312874482
ENSRNOG00000033672,0,0,0.054249246,0,0.154407236,0,0,0.129282097
ENSRNOG00000030020,0,0,0,0,0,0,0,0
ENSRNOG00000056367,0,0,0,0,0,0,0,0
ENSRNOG00000058652,0,0.072809978,0,0,0.219595264,0.133981323,0,0.24515031
ENSRNOG00000019447,1.575291819,0.532326246,0.493564665,0.463006423,4.582360782,5.081469834,4.406632059,3.150590619
ENSRNOG00000054082,0.058768193,0.155149088,0.438405595,0,0,0.356872106,0.079035967,0
ENSRNOG00000029865,0.152140026,0.167355171,0.472896387,0,0,0.369550458,0.272812747,0
ENSRNOG00000019527,6.163106324,0.1439886,0.101717336,0.043561156,0,0.72864194,0.366752986,0
ENSRNOG00000019634,14.62640266,10.70486204,11.84969144,11.42171804,18.59322981,15.60934849,20.59581417,19.26859845
ENSRNOG00000057725,0,0,0,0,0,0,0,0
ENSRNOG00000015596,27.76559651,17.28496462,12.23426368,6.376644374,62.96275477,50.58229506,47.53150955,46.10658721
ENSRNOG00000023577,16.29166108,13.19595522,13.01647304,15.31059997,21.90589166,20.09430613,21.80796898,21.4405215
ENSRNOG00000016057,3.164318879,1.991326824,0.960690702,0.940394215,7.421865694,2.681225277,5.047361377,6.295945571
ENSRNOG00000016606,0.296161587,0.456091957,0,0.078847087,0.262014413,0.47958736,0.398300788,0.10968972
ENSRNOG00000016653,3.769205152,1.643246345,2.869835806,1.077124897,11.4723133,9.407442227,7.254881342,10.06660487
ENSRNOG00000053030,0.288165532,0,0,0,0,0,0.38754708,0.320184633
ENSRNOG00000016962,0.208218651,0.480988367,0.533944463,0.332604257,0.345396039,0.505766299,0.210021293,0.289193211
ENSRNOG00000017020,10.53453859,5.366454529,3.992374463,2.564643159,15.12617289,17.33271168,21.4408888,12.41446692
ENSRNOG00000017913,8.844284071,6.114352813,6.42028745,4.448430976,12.5910808,13.29084587,14.98101055,14.0563476
ENSRNOG00000054529,95.5845068,89.99394144,116.2862723,156.515556,38.19005628,35.78343393,53.44704844,43.01502669
ENSRNOG00000053606,53.46073237,87.05014206,84.61644728,144.9503261,25.6709368,40.58029359,31.69192036,34.7808167
ENSRNOG00000018185,0.124245985,0.041001455,0,0.545787055,0.329761591,0.226346553,0.334191035,0.4141542
ENSRNOG00000023238,17.36545483,9.613208077,9.06996685,3.688100757,25.88063711,26.5495411,25.53457771,26.25428974
ENSRNOG00000018395,5.9040161,2.871744756,2.472662411,1.146691892,7.912698322,5.640297512,6.32455475,5.892634585
ENSRNOG00000018740,4.286034427,2.783070823,3.304414738,2.664255303,5.188628376,5.626183274,9.065615761,4.102372039
ENSRNOG00000023172,4.92609598,4.636035311,2.551961565,4.735879519,6.537182077,5.761196877,8.219896503,3.142166949
ENSRNOG00000042182,0.429438884,0.238082543,0.336375547,0.082317237,0.455909944,1.293460914,0.438932153,0.438982943
ENSRNOG00000060225,0,0,0,0,0,0,0,0
ENSRNOG00000022911,1.553009622,0.747390983,1.20680379,0.28425216,1.932115724,3.379337937,4.046674707,1.042531917
ENSRNOG00000059544,0,0,0,0,0,0,0,0
ENSRNOG00000019035,0.044503794,0.117490818,0,0.088861824,0.088588226,0.135125498,0.538668999,0.370865771
ENSRNOG00000058339,0,0,0,0,0,0,0,0
ENSRNOG00000053244,0,0,0,0,0,0,0,0
ENSRNOG00000060928,0,0,0,0,0,0,0,0
ENSRNOG00000019316,10.02647552,4.006938122,3.345262267,1.954256727,19.72653777,16.69062735,15.63692348,15.73986393
ENSRNOG00000057694,0,0,0,0,0,0,0,0
ENSRNOG00000019476,53.61412052,22.20825376,16.5315885,9.886363242,90.69231279,94.86468981,85.49232356,83.68162836
ENSRNOG00000044330,0,0,0,0,0,0,0,0
ENSRNOG00000019495,0.706789957,0.641416265,0.164768483,0.211689744,1.406919798,1.502203197,1.901090548,0.098165489
ENSRNOG00000019557,0,0,0,0,0,0,0,0.202720448
ENSRNOG00000019592,0,0.04585142,0.09717195,0,0.046096039,0.253120554,0.327006492,0.424548231
ENSRNOG00000019622,11.3715239,6.811493761,3.386094457,6.525533163,16.92936564,13.52066013,22.36162667,14.22770849
ENSRNOG00000036543,0,0,0,0,0,0,0,0
ENSRNOG00000056453,0,0,0,0,0,0,0,0
ENSRNOG00000019635,39.95027075,37.0216112,28.7521003,26.75994898,48.93197284,55.29013048,51.77585201,50.58314223
ENSRNOG00000059440,3.049487987,1.192696778,5.581909582,0.81186506,5.845416778,3.566455209,7.139099877,6.525667766
ENSRNOG00000019648,13.70511911,3.878204776,4.41172562,3.624059824,24.64459207,11.27727548,23.48116298,6.18284453
ENSRNOG00000019763,0.055875044,0.129072233,0.130257174,0,0.1482981,0.20358201,0.187862599,0.12416704
ENSRNOG00000019871,0,0,0,0,0,0,0,0
ENSRNOG00000052979,0,0.275182334,0,0.04757226,0,0,0,0
ENSRNOG00000019892,8.541312137,3.483349345,5.587163923,3.034200208,8.49261076,8.701344621,15.60176097,6.402457115
ENSRNOG00000024878,0.72610311,0.668019422,0.820706954,0.790815276,1.197170277,1.255979291,0.976519082,1.246846487
ENSRNOG00000019926,12.70745799,15.1872332,8.219969269,13.89816524,13.9769124,16.26753796,12.31709037,14.50103524
ENSRNOG00000019953,35.47534592,28.3373693,20.40471634,22.77296044,47.95755916,33.62246887,39.01515633,32.97041012
ENSRNOG00000020083,7.799279794,6.531312442,6.451627221,3.78440998,15.19119419,9.726916486,14.66213931,10.24997226
ENSRNOG00000024717,0.030833712,0,0,0.147759441,0,0,0,0.171298779
ENSRNOG00000020105,0.886156789,0.112474514,1.430189219,0.217773679,0.361838621,0.786486162,2.016844127,0.34083029
ENSRNOG00000024688,0.360628209,0.119008121,0,0.072007525,0,0.328489296,0.48500044,0
ENSRNOG00000020115,16.03353017,11.07965611,12.39534991,10.61678946,15.63973734,19.22319358,19.81226796,21.77397811
ENSRNOG00000020194,7.969730611,5.691210418,5.360561073,3.704421013,15.25752854,9.837976023,11.24543392,12.41190304
ENSRNOG00000020254,3.359024465,1.81580505,1.461718397,1.379735399,4.627411034,6.099915005,5.055267854,3.678939708
ENSRNOG00000024468,5.09848779,1.568658231,1.358366943,1.10222542,6.867698535,7.030188232,6.186619781,7.02800626
ENSRNOG00000051493,0.898069278,0,0,0,0,0,0,0
ENSRNOG00000020322,6.273591871,4.473055749,3.245286569,1.316668286,12.33614442,8.509173704,9.60733049,6.818030604
ENSRNOG00000020355,1.563839994,0.928927298,0.364565938,1.186572011,0.518823974,1.329506972,1.57737886,1.21632269
ENSRNOG00000020372,7.914783183,2.550799293,2.675952292,1.164478957,13.97371962,14.36263354,14.6905262,10.43992558
ENSRNOG00000052997,0,0,0,0,0,0,0,0
ENSRNOG00000030045,0,0,0,0,0,0,0,0
ENSRNOG00000059110,3.891371174,2.48806243,2.872690127,2.557623978,5.59438661,5.513783514,7.359488485,5.089420336
ENSRNOG00000016470,63.82764852,45.0190808,38.43274698,32.50856653,94.41644459,93.20420169,95.93548262,87.03083119
ENSRNOG00000047906,0.197020523,0,0,0.078679149,0,0,0,0
ENSRNOG00000033704,0,0.065225605,0,0.236793976,0,0,0,0
ENSRNOG00000047633,0,0.130034433,0,0,0,0,0,0
ENSRNOG00000046219,0,0,0,0.076007943,0,0,0,0.317219961
ENSRNOG00000047997,0,0,0,0,0,0,0,0
ENSRNOG00000016546,0.385421398,0,0.359401254,0,0,0,0,0
ENSRNOG00000030424,0,0,0,0,0,0,0.639931136,0.105739987
ENSRNOG00000032545,0.095756869,0,0,0,0,0,0,0
ENSRNOG00000037404,0,0,0,0.228729785,0,0,0,0
ENSRNOG00000046386,0,0.12639993,0,0,0,0,0,0
ENSRNOG00000037402,192.9961965,230.0096409,215.4632702,295.3668661,131.3414634,151.871551,143.6005468,205.3470547
ENSRNOG00000016567,0.127763999,0.843248153,1.429662446,1.42861338,0.339098763,1.086192505,1.374614506,0.425880942
ENSRNOG00000049437,24.99887547,12.47939672,12.19885847,4.230158631,53.94417688,56.95964888,40.85021381,40.72330546
ENSRNOG00000050999,0,0,0,0,0,0,0,0
ENSRNOG00000048567,1.042093642,0.930534675,0.08574185,0.440634516,1.952345962,1.56342619,1.030505407,1.191939813
ENSRNOG00000057389,5.337662198,5.520391004,3.437937038,4.263136756,6.864278834,7.284606759,5.254363775,5.258189761
ENSRNOG00000045775,20.45133113,9.211977126,4.904662599,2.81625364,32.36518883,26.26578703,26.87222893,22.59315533
ENSRNOG00000045623,4.930677273,2.8777422,1.671928299,1.757491148,5.299501202,7.027645001,6.52154666,4.572998237
ENSRNOG00000053344,0,0,0,0,0,0,0,0
ENSRNOG00000024030,0.602613261,0.265151645,0,0,0.133283119,0,0.135073412,0
ENSRNOG00000004452,0.253891498,0.223426043,0.315668073,0.135187046,0,0.308353172,0.227635156,0.376136385
ENSRNOG00000023993,108.6254829,43.58058303,31.42613092,15.85623036,359.5436201,313.8987766,279.4337522,215.816734
ENSRNOG00000057530,0,0,0,0,0,0,0,0.492946126
ENSRNOG00000023856,0,0,0,0,0,0,0.072877922,0
ENSRNOG00000023557,0.06516459,0.021504462,0.151913175,0.052046298,0,0,0.043819166,0
ENSRNOG00000023548,9.783932872,4.941250372,3.467512543,1.715984217,11.31694411,9.293365375,12.44692927,9.493814758
ENSRNOG00000051640,0,0,0,0,0,0,0,0
ENSRNOG00000037376,9.613281993,8.177754378,4.382537228,6.768042139,9.63886277,11.58892028,9.864102474,10.6814481
ENSRNOG00000016888,1.340886215,0.951035044,0.559863485,0.447562132,1.965334849,2.017416085,2.556955476,1.489876874
ENSRNOG00000016974,27.16501711,17.49979348,19.45315169,15.9426763,45.21108996,36.88069596,41.91607774,37.07613375
ENSRNOG00000056745,0,0,0,0,0,0,0,0
ENSRNOG00000023427,0.134939658,0,0,0.026943735,0.044767962,0.081942625,0.136107891,0
ENSRNOG00000031479,44.38341278,19.51411176,22.32853745,11.01086849,82.73578041,68.38784945,85.55717239,58.44632044
ENSRNOG00000017952,149.9556172,83.3785593,94.06829431,62.41921856,177.8409894,175.0809857,195.3951411,181.466121
ENSRNOG00000030738,0.104521057,0,0,0.041739955,0,0,0.281135848,0.058067383
ENSRNOG00000018051,5.998220929,2.757058228,2.536950027,1.933397039,11.08706888,9.5484033,9.881912037,8.164263244
ENSRNOG00000060018,0,0,0,0,0,0,0,0
ENSRNOG00000059995,0,0,0,0,0,0,0,0
ENSRNOG00000018181,33.66616469,25.48116577,24.63235353,16.85623178,49.51823859,43.46784214,45.64948596,48.69571876
ENSRNOG00000018214,9.250113562,6.846452221,6.715669142,6.596403615,11.31088147,9.78991955,9.596772984,10.42475426
ENSRNOG00000018351,8.731953673,6.174780824,6.442379321,5.134793851,12.03343319,10.66329412,11.42077928,9.755500995
ENSRNOG00000056259,0,0,0,0,0,0.474022528,0,0
ENSRNOG00000018403,16.69718508,7.877569845,6.571344818,4.310072918,21.23125984,24.82810926,19.38187584,22.50280458
ENSRNOG00000018904,17.74267472,13.64002351,18.15595989,17.24921635,18.95981089,19.53095407,21.80620511,22.96289665
ENSRNOG00000018988,3.427427086,2.665138222,2.038852087,1.258598305,4.783632172,5.119564431,5.854552261,4.858815448
ENSRNOG00000019012,3.303611986,1.115552873,1.671633738,0.961336341,5.675491872,5.722916499,4.959572602,5.520259651
ENSRNOG00000022982,0,0.05178216,0,0,0,0,0,0.087174951
ENSRNOG00000051904,0,0,0,0,0,0,0,0.715234985
ENSRNOG00000019043,0.19201066,0.285137777,0.626667469,0.038339243,0.445913994,0.408097236,0,0.693373365
ENSRNOG00000057909,0,0,0,0,0,0,0,0
ENSRNOG00000051286,53.28281788,12.13882839,58.63915193,60.81035473,47.01971215,56.82864814,44.92316572,51.84041992
ENSRNOG00000029702,0,0,0.183719491,0,0,0,0,0
ENSRNOG00000048104,0,0.066504538,0.093961112,0,0,0,0,0.111959986
ENSRNOG00000017331,0,0,0.091859745,0,0,0,0,0
ENSRNOG00000019031,3.852699558,2.158980341,1.728515264,1.335350547,5.546829674,6.400701049,4.106019439,4.926943266
ENSRNOG00000049797,0,0.070661072,0,0,0,0,0,0
ENSRNOG00000052675,0,0,0,0,0,0,0,0
ENSRNOG00000051180,57.69470538,85.90068933,65.92355648,65.33433554,44.75210005,58.22773359,44.07823175,59.28994337
ENSRNOG00000051658,0,0,0,0,0,0,0,0
ENSRNOG00000019087,25.13617816,23.62414696,23.06418481,19.38004262,24.55075047,22.14303495,25.60169712,24.80108407
